senior_class,senior_id,content,product_name,gid,market_price,order_overdue,price_min,sale_mode,sale_count,sale_fee,summary,url,start_time,Img800,comment_tag,create_time,end_time,one_size_pid,one_size_saled,one_size_inventory,one_size_name 
服装配饰,93,袜子,5双装透气男短袜365wear春夏抗菌袜,106525,29.9,7200,29.9,301,0,0,透气清爽，柔软舒适，银离子抗菌,http://m.youpin.mi.com/shop/detail?gid=106525,00-00-00,https://img.youpin.mi-img.com/800_pic/f2540ae20c2196e989655ff4c8e8a226.png,		使用舒适|2	高性价比|1,2019-04-20,00-00-00,39159,521,1180,365WEAR透气抗菌男短袜 深灰色 5双/包
服装配饰,93,袜子,5双装透气男短袜365wear春夏抗菌袜,106525,29.9,7200,29.9,301,0,0,透气清爽，柔软舒适，银离子抗菌,http://m.youpin.mi.com/shop/detail?gid=106525,00-00-00,https://img.youpin.mi-img.com/800_pic/f2540ae20c2196e989655ff4c8e8a226.png,		使用舒适|2	高性价比|1,2019-04-20,00-00-00,39158,835,939,365WEAR透气抗菌男短袜 浅灰色 5双/包
服装配饰,93,袜子,5双装透气男短袜365wear春夏抗菌袜,106525,29.9,7200,29.9,301,0,0,透气清爽，柔软舒适，银离子抗菌,http://m.youpin.mi.com/shop/detail?gid=106525,00-00-00,https://img.youpin.mi-img.com/800_pic/f2540ae20c2196e989655ff4c8e8a226.png,		使用舒适|2	高性价比|1,2019-04-20,00-00-00,39160,360,758,365WEAR透气抗菌男短袜 藏青色 5双/包
服装配饰,93,袜子,5双装透气男短袜365wear春夏抗菌袜,106525,29.9,7200,29.9,301,0,0,透气清爽，柔软舒适，银离子抗菌,http://m.youpin.mi.com/shop/detail?gid=106525,00-00-00,https://img.youpin.mi-img.com/800_pic/f2540ae20c2196e989655ff4c8e8a226.png,		使用舒适|2	高性价比|1,2019-04-20,00-00-00,39161,1661,1906,365WEAR透气抗菌男短袜 黑色 5双/包
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9942,697,75,instant me 真丝吊带裙 午夜黑160/84A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9943,778,276,instant me 真丝吊带裙 午夜黑165/88A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9941,165,152,instant me 真丝吊带裙 午夜黑155/80A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,37543,62,24,instant me100%真丝亲肤吊带裙女款-A  芭蕾粉  S
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9946,427,109,instant me 真丝吊带裙 梨花白165/88A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,37544,47,48,instant me100%真丝亲肤吊带裙女款-A  芭蕾粉  M
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,37545,26,2,instant me100%真丝亲肤吊带裙女款-A  芭蕾粉  L
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9944,122,0,instant me 真丝吊带裙 午夜黑170/92A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,9945,445,73,instant me 真丝吊带裙 梨花白160/84A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,12314,107,130,instant me 真丝吊带裙 梨花白170/92A
服装配饰,93,家居服,instant me真丝吊带裙,101748,329.0,7200,299.0,301,0,0,裸睡般的轻柔，经典简约设计，高级法式工艺,http://m.youpin.mi.com/shop/detail?gid=101748,00-00-00,https://img.youpin.mi-img.com/800_pic/f188752661468cd735d7944cb000b194.png,		手感佳|28	质量好|22	使用舒适|13	高性价比|10	漂亮美观|7	做工精致|1	包装好|1	质量一般|2	颜色一般|1,2018-07-28,00-00-00,12315,307,144,instant me 真丝吊带裙 午夜黑170/92A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15382,119,160,instant me 100%真丝吊带套装  黑色 165/88A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15381,208,340,instant me 100%真丝吊带套装  黑色  160/84A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15377,50,63,instant me 100%真丝吊带套装  白色  155/80A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15379,49,76,instant me 100%真丝吊带套装  白色 165/88A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15378,99,172,instant me 100%真丝吊带套装  白色  160/84A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,15380,83,79,instant me 100%真丝吊带套装  黑色  155/80A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,16219,36,0,instant me 100%真丝吊带套装  黑色 170/92A
服装配饰,93,家居服,instant me 100%真丝吊带套装（双色可选）,103238,399.0,7200,389.0,301,0,0,珍贵真丝，轻奢套装，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103238,00-00-00,https://img.youpin.mi-img.com/800_pic/f9c5c1ab766ec8f7afba657be236e6cc.png,		使用舒适|5	高性价比|3	包装好|1	好用|1	手感佳|1	质量好|1	材质一般|1	软硬度一般|1,2018-08-12,00-00-00,16218,11,1,instant me 100%真丝吊带套装  白色 170/92A
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,20471,83,2,约居酒店风缎边家居袍 白色 M(165/88A)
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,23254,44,58,约居酒店风缎边家居袍 白色 L（175/96A）
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,23255,164,58,约居酒店风缎边家居袍 米白色 M(165/88A)
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,23256,192,78,约居酒店风缎边家居袍 米白色 L（175/96A）
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,23257,331,185,约居酒店风缎边家居袍 藏青色 M(165/88A)
服装配饰,93,家居服,约居雅棉酒店风缎边家居袍,104855,149.0,7200,149.0,301,0,0,酒店风，精梳棉，精致缎边，兼顾外穿,http://m.youpin.mi.com/shop/detail?gid=104855,00-00-00,https://img.youpin.mi-img.com/800_pic/15ab467b1fa7b0c8b0d01af198f16128.png,		使用舒适|8	质量好|6	高性价比|4	漂亮美观|3	好用|1,2019-01-04,00-00-00,23258,483,235,约居酒店风缎边家居袍 藏青色 L（175/96A）
服装配饰,93,家居服,instant me真丝吊带裙睡袍套装,103182,899.0,7200,829.0,301,0,0,珍贵桑蚕丝，精致金色刺绣，天然护肤，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103182,00-00-00,https://img.youpin.mi-img.com/800_pic/b89bcaac5a223f7bc0bb8d10120cd22c.png,		使用舒适|4	手感佳|3	漂亮美观|2	质量好|2	高性价比|1,2018-08-10,00-00-00,15222,173,70,instant me 真丝吊带裙睡袍套装   午夜黑 170/92A
服装配饰,93,家居服,instant me真丝吊带裙睡袍套装,103182,899.0,7200,829.0,301,0,0,珍贵桑蚕丝，精致金色刺绣，天然护肤，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103182,00-00-00,https://img.youpin.mi-img.com/800_pic/b89bcaac5a223f7bc0bb8d10120cd22c.png,		使用舒适|4	手感佳|3	漂亮美观|2	质量好|2	高性价比|1,2018-08-10,00-00-00,15221,349,269,instant me 真丝吊带裙睡袍套装   午夜黑 165/88A
服装配饰,93,家居服,instant me真丝吊带裙睡袍套装,103182,899.0,7200,829.0,301,0,0,珍贵桑蚕丝，精致金色刺绣，天然护肤，浪漫礼物,http://m.youpin.mi.com/shop/detail?gid=103182,00-00-00,https://img.youpin.mi-img.com/800_pic/b89bcaac5a223f7bc0bb8d10120cd22c.png,		使用舒适|4	手感佳|3	漂亮美观|2	质量好|2	高性价比|1,2018-08-10,00-00-00,15220,376,222,instant me 真丝吊带裙睡袍套装  午夜黑 160/84A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22217,28,123,Instant me刺绣蕾丝睡袍礼盒套装 午夜黑 160/84A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22218,43,130,Instant me刺绣蕾丝睡袍礼盒套装   午夜黑 165/88A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22220,13,58,Instant me刺绣蕾丝睡袍礼盒套装   午夜黑 170/92A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22221,63,0,Instant me刺绣蕾丝睡袍礼盒套装 中国红160/84A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22222,62,2,Instant me刺绣蕾丝睡袍礼盒套装   中国红 165/88A
服装配饰,93,家居服,instant me真丝刺绣蕾丝睡袍吊带裙礼盒套装（两色可选）,104738,899.0,7200,839.0,301,0,0,真丝刺绣蕾丝睡袍礼盒套装 优雅性感 爱的礼物,http://m.youpin.mi.com/shop/detail?gid=104738,00-00-00,https://img.youpin.mi-img.com/800_pic/05aa8c08116d70b5a50a38051dd21181.png,		漂亮美观|1,2018-12-16,00-00-00,22223,21,0,Instant me刺绣蕾丝睡袍礼盒套装   中国红 170/92A
服装配饰,93,家居服,instant me挚爱真丝蕾丝内衣礼盒套装（两色可选）,105305,299.0,7200,269.0,301,0,0,6A级桑蚕丝，性感吊带裙，高定蕾丝内衣套装，爱的表白,http://m.youpin.mi.com/shop/detail?gid=105305,00-00-00,https://img.youpin.mi-img.com/800_pic/f7f3ae5500d88101c679d8c0b22b2d06.png,		漂亮美观|3	使用舒适|1	手感佳|1	质量好|1,2019-01-26,00-00-00,28484,61,21,instant me女士蕾丝全罩杯内衣套装   酒红色   M
服装配饰,93,家居服,instant me挚爱真丝蕾丝内衣礼盒套装（两色可选）,105305,299.0,7200,269.0,301,0,0,6A级桑蚕丝，性感吊带裙，高定蕾丝内衣套装，爱的表白,http://m.youpin.mi.com/shop/detail?gid=105305,00-00-00,https://img.youpin.mi-img.com/800_pic/f7f3ae5500d88101c679d8c0b22b2d06.png,		漂亮美观|3	使用舒适|1	手感佳|1	质量好|1,2019-01-26,00-00-00,25969,129,19,in love情人节限量款礼盒套装   午夜黑  S
服装配饰,93,家居服,instant me挚爱真丝蕾丝内衣礼盒套装（两色可选）,105305,299.0,7200,269.0,301,0,0,6A级桑蚕丝，性感吊带裙，高定蕾丝内衣套装，爱的表白,http://m.youpin.mi.com/shop/detail?gid=105305,00-00-00,https://img.youpin.mi-img.com/800_pic/f7f3ae5500d88101c679d8c0b22b2d06.png,		漂亮美观|3	使用舒适|1	手感佳|1	质量好|1,2019-01-26,00-00-00,28485,25,31,instant me女士蕾丝全罩杯内衣套装   酒红色   L
服装配饰,93,家居服,instant me挚爱真丝蕾丝内衣礼盒套装（两色可选）,105305,299.0,7200,269.0,301,0,0,6A级桑蚕丝，性感吊带裙，高定蕾丝内衣套装，爱的表白,http://m.youpin.mi.com/shop/detail?gid=105305,00-00-00,https://img.youpin.mi-img.com/800_pic/f7f3ae5500d88101c679d8c0b22b2d06.png,		漂亮美观|3	使用舒适|1	手感佳|1	质量好|1,2019-01-26,00-00-00,25968,71,4,in love情人节限量款礼盒套装   酒红色  L
服装配饰,93,家居服,instant me挚爱真丝蕾丝内衣礼盒套装（两色可选）,105305,299.0,7200,269.0,301,0,0,6A级桑蚕丝，性感吊带裙，高定蕾丝内衣套装，爱的表白,http://m.youpin.mi.com/shop/detail?gid=105305,00-00-00,https://img.youpin.mi-img.com/800_pic/f7f3ae5500d88101c679d8c0b22b2d06.png,		漂亮美观|3	使用舒适|1	手感佳|1	质量好|1,2019-01-26,00-00-00,28482,19,38,instant me女士蕾丝全罩杯内衣套装   午夜黑   L
