单据日期,时,门店编号,门店名称,销售笔数,总数量,总金额,客单数,客单价,件单价,节假日,星期
43325,10,1EZZ1S0551,森马郑州德化步行街粤海店,4,8,682,2,171,85,工作日,1
43325,11,1EZZ1S0551,森马郑州德化步行街粤海店,7,17,1860,2.4,266,109,工作日,1
43325,12,1EZZ1S0551,森马郑州德化步行街粤海店,9,18,1565,2,174,87,工作日,1
43325,13,1EZZ1S0551,森马郑州德化步行街粤海店,9,36,3446,4,383,96,工作日,1
43325,14,1EZZ1S0551,森马郑州德化步行街粤海店,8,18,2009,2.3,251,112,工作日,1
43325,15,1EZZ1S0551,森马郑州德化步行街粤海店,10,33,3092,3.3,309,94,工作日,1
43325,16,1EZZ1S0551,森马郑州德化步行街粤海店,10,32,3268,3.2,327,102,工作日,1
43325,17,1EZZ1S0551,森马郑州德化步行街粤海店,18,38,3676,2.1,204,97,工作日,1
43325,18,1EZZ1S0551,森马郑州德化步行街粤海店,27,61,5142,2.3,190,84,工作日,1
43325,19,1EZZ1S0551,森马郑州德化步行街粤海店,24,43,4116,1.8,172,96,工作日,1
43325,20,1EZZ1S0551,森马郑州德化步行街粤海店,33,80,7713,2.4,234,96,工作日,1
43325,21,1EZZ1S0551,森马郑州德化步行街粤海店,20,46,5047,2.3,252,110,工作日,1
43325,22,1EZZ1S0551,森马郑州德化步行街粤海店,5,10,1240,2,248,124,工作日,1
43326,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,121,2,121,61,工作日,2
43326,10,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,391,2,196,98,工作日,2
43326,11,1EZZ1S0551,森马郑州德化步行街粤海店,10,14,1525,1.4,153,109,工作日,2
43326,12,1EZZ1S0551,森马郑州德化步行街粤海店,14,36,3139,2.6,224,87,工作日,2
43326,13,1EZZ1S0551,森马郑州德化步行街粤海店,6,14,1408,2.3,235,101,工作日,2
43326,14,1EZZ1S0551,森马郑州德化步行街粤海店,10,25,2743,2.5,274,110,工作日,2
43326,15,1EZZ1S0551,森马郑州德化步行街粤海店,13,34,3760,2.6,289,111,工作日,2
43326,16,1EZZ1S0551,森马郑州德化步行街粤海店,17,40,2924,2.4,172,73,工作日,2
43326,17,1EZZ1S0551,森马郑州德化步行街粤海店,17,47,4406,2.8,259,94,工作日,2
43326,18,1EZZ1S0551,森马郑州德化步行街粤海店,13,33,2704,2.5,208,82,工作日,2
43326,19,1EZZ1S0551,森马郑州德化步行街粤海店,24,62,4968,2.6,207,80,工作日,2
43326,20,1EZZ1S0551,森马郑州德化步行街粤海店,31,86,8362,2.8,270,97,工作日,2
43326,21,1EZZ1S0551,森马郑州德化步行街粤海店,19,53,4251,2.8,224,80,工作日,2
43326,22,1EZZ1S0551,森马郑州德化步行街粤海店,8,18,1512,2.3,189,84,工作日,2
43327,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,371,3,186,62,工作日,3
43327,10,1EZZ1S0551,森马郑州德化步行街粤海店,3,5,549,1.7,183,110,工作日,3
43327,11,1EZZ1S0551,森马郑州德化步行街粤海店,8,21,2470,2.6,309,118,工作日,3
43327,12,1EZZ1S0551,森马郑州德化步行街粤海店,8,17,1820,2.1,228,107,工作日,3
43327,13,1EZZ1S0551,森马郑州德化步行街粤海店,6,13,1508,2.2,251,116,工作日,3
43327,14,1EZZ1S0551,森马郑州德化步行街粤海店,8,17,1800,2.1,225,106,工作日,3
43327,15,1EZZ1S0551,森马郑州德化步行街粤海店,9,17,1677,1.9,186,99,工作日,3
43327,16,1EZZ1S0551,森马郑州德化步行街粤海店,11,25,2863,2.3,260,115,工作日,3
43327,17,1EZZ1S0551,森马郑州德化步行街粤海店,18,48,5581,2.7,310,116,工作日,3
43327,18,1EZZ1S0551,森马郑州德化步行街粤海店,14,28,3191,2,228,114,工作日,3
43327,19,1EZZ1S0551,森马郑州德化步行街粤海店,18,38,3589,2.1,199,94,工作日,3
43327,20,1EZZ1S0551,森马郑州德化步行街粤海店,22,47,4806,2.1,218,102,工作日,3
43327,21,1EZZ1S0551,森马郑州德化步行街粤海店,18,40,4389,2.2,244,110,工作日,3
43327,22,1EZZ1S0551,森马郑州德化步行街粤海店,4,11,628,2.8,157,57,工作日,3
43328,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,217,2,217,109,工作日,4
43328,10,1EZZ1S0551,森马郑州德化步行街粤海店,7,15,1953,2.1,279,130,工作日,4
43328,11,1EZZ1S0551,森马郑州德化步行街粤海店,11,20,2108,1.8,192,105,工作日,4
43328,12,1EZZ1S0551,森马郑州德化步行街粤海店,5,13,1004,2.6,201,77,工作日,4
43328,13,1EZZ1S0551,森马郑州德化步行街粤海店,7,18,2103,2.6,300,117,工作日,4
43328,14,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1254,2.2,251,114,工作日,4
43328,15,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1400,2.2,280,127,工作日,4
43328,16,1EZZ1S0551,森马郑州德化步行街粤海店,6,10,1375,1.7,229,138,工作日,4
43328,17,1EZZ1S0551,森马郑州德化步行街粤海店,12,25,2515,2.1,210,101,工作日,4
43328,18,1EZZ1S0551,森马郑州德化步行街粤海店,12,25,2902,2.1,242,116,工作日,4
43328,19,1EZZ1S0551,森马郑州德化步行街粤海店,21,40,5586,1.9,266,140,工作日,4
43328,20,1EZZ1S0551,森马郑州德化步行街粤海店,18,42,5343,2.3,297,127,工作日,4
43328,21,1EZZ1S0551,森马郑州德化步行街粤海店,15,25,3545,1.7,236,142,工作日,4
43328,22,1EZZ1S0551,森马郑州德化步行街粤海店,1,4,476,4,476,119,工作日,4
43329,9,1EZZ1S0551,森马郑州德化步行街粤海店,4,8,728,2,182,91,七夕,5
43329,10,1EZZ1S0551,森马郑州德化步行街粤海店,16,40,3864,2.5,242,97,七夕,5
43329,11,1EZZ1S0551,森马郑州德化步行街粤海店,10,26,2837,2.6,284,109,七夕,5
43329,12,1EZZ1S0551,森马郑州德化步行街粤海店,14,38,3580,2.7,256,94,七夕,5
43329,13,1EZZ1S0551,森马郑州德化步行街粤海店,19,55,6008,2.9,316,109,七夕,5
43329,14,1EZZ1S0551,森马郑州德化步行街粤海店,17,40,4390,2.4,258,110,七夕,5
43329,15,1EZZ1S0551,森马郑州德化步行街粤海店,20,56,6236,2.8,312,111,七夕,5
43329,16,1EZZ1S0551,森马郑州德化步行街粤海店,23,49,4372,2.1,190,89,七夕,5
43329,17,1EZZ1S0551,森马郑州德化步行街粤海店,19,43,4091,2.3,215,95,七夕,5
43329,18,1EZZ1S0551,森马郑州德化步行街粤海店,34,79,7816,2.3,230,99,七夕,5
43329,19,1EZZ1S0551,森马郑州德化步行街粤海店,20,47,4576,2.4,229,97,七夕,5
43329,20,1EZZ1S0551,森马郑州德化步行街粤海店,42,114,11123,2.7,265,98,七夕,5
43329,21,1EZZ1S0551,森马郑州德化步行街粤海店,32,78,7494,2.4,234,96,七夕,5
43329,22,1EZZ1S0551,森马郑州德化步行街粤海店,20,46,5517,2.3,276,120,七夕,5
43329,23,1EZZ1S0551,森马郑州德化步行街粤海店,10,23,2036,2.3,204,89,七夕,5
43330,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,5,741,2.5,371,148,周末,6
43330,10,1EZZ1S0551,森马郑州德化步行街粤海店,4,14,1009,3.5,252,72,周末,6
43330,11,1EZZ1S0551,森马郑州德化步行街粤海店,5,17,1579,3.4,316,93,周末,6
43330,12,1EZZ1S0551,森马郑州德化步行街粤海店,15,39,3976,2.6,265,102,周末,6
43330,13,1EZZ1S0551,森马郑州德化步行街粤海店,12,26,2847,2.2,237,110,周末,6
43330,14,1EZZ1S0551,森马郑州德化步行街粤海店,20,51,5517,2.6,276,108,周末,6
43330,15,1EZZ1S0551,森马郑州德化步行街粤海店,22,60,6378,2.7,290,106,周末,6
43330,16,1EZZ1S0551,森马郑州德化步行街粤海店,17,51,6787,3,399,133,周末,6
43330,17,1EZZ1S0551,森马郑州德化步行街粤海店,19,54,6168,2.8,325,114,周末,6
43330,18,1EZZ1S0551,森马郑州德化步行街粤海店,9,15,2245,1.7,249,150,周末,6
43330,19,1EZZ1S0551,森马郑州德化步行街粤海店,8,23,2715,2.9,339,118,周末,6
43330,20,1EZZ1S0551,森马郑州德化步行街粤海店,10,23,2628,2.3,263,114,周末,6
43330,21,1EZZ1S0551,森马郑州德化步行街粤海店,7,15,1690,2.1,241,113,周末,6
43330,22,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,637,2,319,159,周末,6
43331,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,199,1,199,199,周末,7
43331,10,1EZZ1S0551,森马郑州德化步行街粤海店,3,8,602,2.7,201,75,周末,7
43331,11,1EZZ1S0551,森马郑州德化步行街粤海店,6,23,3121,3.8,520,136,周末,7
43331,12,1EZZ1S0551,森马郑州德化步行街粤海店,12,28,3012,2.3,251,108,周末,7
43331,13,1EZZ1S0551,森马郑州德化步行街粤海店,17,36,4593,2.1,270,128,周末,7
43331,14,1EZZ1S0551,森马郑州德化步行街粤海店,28,68,7891,2.4,282,116,周末,7
43331,15,1EZZ1S0551,森马郑州德化步行街粤海店,52,125,13688,2.4,263,110,周末,7
43331,16,1EZZ1S0551,森马郑州德化步行街粤海店,54,116,11963,2.2,222,103,周末,7
43331,17,1EZZ1S0551,森马郑州德化步行街粤海店,60,135,15446,2.3,257,114,周末,7
43331,18,1EZZ1S0551,森马郑州德化步行街粤海店,47,100,12087,2.1,257,121,周末,7
43331,19,1EZZ1S0551,森马郑州德化步行街粤海店,42,83,10611,2,253,128,周末,7
43331,20,1EZZ1S0551,森马郑州德化步行街粤海店,38,87,10033,2.3,264,115,周末,7
43331,21,1EZZ1S0551,森马郑州德化步行街粤海店,35,75,8385,2.1,240,112,周末,7
43331,22,1EZZ1S0551,森马郑州德化步行街粤海店,19,44,5239,2.3,276,119,周末,7
43332,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,159,1,159,159,工作日,1
43332,10,1EZZ1S0551,森马郑州德化步行街粤海店,12,31,3679,2.6,307,119,工作日,1
43332,11,1EZZ1S0551,森马郑州德化步行街粤海店,9,17,1576,1.9,175,93,工作日,1
43332,12,1EZZ1S0551,森马郑州德化步行街粤海店,4,9,1004,2.3,251,112,工作日,1
43332,13,1EZZ1S0551,森马郑州德化步行街粤海店,13,32,4089,2.5,315,128,工作日,1
43332,14,1EZZ1S0551,森马郑州德化步行街粤海店,14,29,3573,2.1,255,123,工作日,1
43332,15,1EZZ1S0551,森马郑州德化步行街粤海店,19,38,4842,2,255,127,工作日,1
43332,16,1EZZ1S0551,森马郑州德化步行街粤海店,13,27,3089,2.1,238,114,工作日,1
43332,17,1EZZ1S0551,森马郑州德化步行街粤海店,28,67,7575,2.4,271,113,工作日,1
43332,18,1EZZ1S0551,森马郑州德化步行街粤海店,22,54,5042,2.5,229,93,工作日,1
43332,19,1EZZ1S0551,森马郑州德化步行街粤海店,24,56,7193,2.3,300,128,工作日,1
43332,20,1EZZ1S0551,森马郑州德化步行街粤海店,14,29,3673,2.1,262,127,工作日,1
43332,21,1EZZ1S0551,森马郑州德化步行街粤海店,20,53,5539,2.7,277,105,工作日,1
43332,22,1EZZ1S0551,森马郑州德化步行街粤海店,9,18,1998,2,222,111,工作日,1
43333,10,1EZZ1S0551,森马郑州德化步行街粤海店,13,39,3966,3,305,102,工作日,2
43333,11,1EZZ1S0551,森马郑州德化步行街粤海店,5,12,1670,2.4,334,139,工作日,2
43333,12,1EZZ1S0551,森马郑州德化步行街粤海店,18,63,6927,3.5,385,110,工作日,2
43333,13,1EZZ1S0551,森马郑州德化步行街粤海店,11,21,2748,1.9,250,131,工作日,2
43333,14,1EZZ1S0551,森马郑州德化步行街粤海店,11,21,2367,1.9,215,113,工作日,2
43333,15,1EZZ1S0551,森马郑州德化步行街粤海店,12,20,2807,1.7,234,140,工作日,2
43333,16,1EZZ1S0551,森马郑州德化步行街粤海店,24,56,7228,2.3,301,129,工作日,2
43333,17,1EZZ1S0551,森马郑州德化步行街粤海店,23,45,5675,2,247,126,工作日,2
43333,18,1EZZ1S0551,森马郑州德化步行街粤海店,27,68,7730,2.5,286,114,工作日,2
43333,19,1EZZ1S0551,森马郑州德化步行街粤海店,31,70,6755,2.3,218,97,工作日,2
43333,20,1EZZ1S0551,森马郑州德化步行街粤海店,39,77,10341,2,265,134,工作日,2
43333,21,1EZZ1S0551,森马郑州德化步行街粤海店,27,47,5497,1.7,204,117,工作日,2
43333,22,1EZZ1S0551,森马郑州德化步行街粤海店,8,22,2513,2.8,314,114,工作日,2
43333,23,1EZZ1S0551,森马郑州德化步行街粤海店,3,14,1481,4.7,494,106,工作日,2
43334,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,141,2,141,71,工作日,3
43334,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1268,2.2,254,115,工作日,3
43334,11,1EZZ1S0551,森马郑州德化步行街粤海店,7,14,1642,2,235,117,工作日,3
43334,12,1EZZ1S0551,森马郑州德化步行街粤海店,13,29,3285,2.2,253,113,工作日,3
43334,13,1EZZ1S0551,森马郑州德化步行街粤海店,8,16,1761,2,220,110,工作日,3
43334,14,1EZZ1S0551,森马郑州德化步行街粤海店,11,26,3449,2.4,314,133,工作日,3
43334,15,1EZZ1S0551,森马郑州德化步行街粤海店,20,54,6185,2.7,309,115,工作日,3
43334,16,1EZZ1S0551,森马郑州德化步行街粤海店,23,56,7286,2.4,317,130,工作日,3
43334,17,1EZZ1S0551,森马郑州德化步行街粤海店,27,59,6918,2.2,256,117,工作日,3
43334,18,1EZZ1S0551,森马郑州德化步行街粤海店,18,42,4195,2.3,233,100,工作日,3
43334,19,1EZZ1S0551,森马郑州德化步行街粤海店,19,57,6209,3,327,109,工作日,3
43334,20,1EZZ1S0551,森马郑州德化步行街粤海店,17,36,3345,2.1,197,93,工作日,3
43334,21,1EZZ1S0551,森马郑州德化步行街粤海店,18,42,4563,2.3,254,109,工作日,3
43334,22,1EZZ1S0551,森马郑州德化步行街粤海店,6,15,1416,2.5,236,94,工作日,3
43335,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,159,1,159,159,工作日,4
43335,10,1EZZ1S0551,森马郑州德化步行街粤海店,7,23,2476,3.3,354,108,工作日,4
43335,11,1EZZ1S0551,森马郑州德化步行街粤海店,12,30,2696,2.5,225,90,工作日,4
43335,12,1EZZ1S0551,森马郑州德化步行街粤海店,6,10,814,1.7,136,81,工作日,4
43335,13,1EZZ1S0551,森马郑州德化步行街粤海店,10,19,1382,1.9,138,73,工作日,4
43335,14,1EZZ1S0551,森马郑州德化步行街粤海店,11,23,2501,2.1,227,109,工作日,4
43335,15,1EZZ1S0551,森马郑州德化步行街粤海店,23,51,6004,2.2,261,118,工作日,4
43335,16,1EZZ1S0551,森马郑州德化步行街粤海店,23,46,4754,2,207,103,工作日,4
43335,17,1EZZ1S0551,森马郑州德化步行街粤海店,25,53,6034,2.1,241,114,工作日,4
43335,18,1EZZ1S0551,森马郑州德化步行街粤海店,24,45,5140,1.9,214,114,工作日,4
43335,19,1EZZ1S0551,森马郑州德化步行街粤海店,19,39,4700,2.1,247,121,工作日,4
43335,20,1EZZ1S0551,森马郑州德化步行街粤海店,19,36,4423,1.9,233,123,工作日,4
43335,21,1EZZ1S0551,森马郑州德化步行街粤海店,18,42,5348,2.3,297,127,工作日,4
43335,22,1EZZ1S0551,森马郑州德化步行街粤海店,12,30,5457,2.5,455,182,工作日,4
43336,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,697,2,349,174,工作日,5
43336,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,9,1162,1.8,232,129,工作日,5
43336,11,1EZZ1S0551,森马郑州德化步行街粤海店,12,26,2907,2.2,242,112,工作日,5
43336,12,1EZZ1S0551,森马郑州德化步行街粤海店,15,40,5120,2.7,341,128,工作日,5
43336,13,1EZZ1S0551,森马郑州德化步行街粤海店,8,26,3028,3.3,379,116,工作日,5
43336,14,1EZZ1S0551,森马郑州德化步行街粤海店,17,34,3473,2,204,102,工作日,5
43336,15,1EZZ1S0551,森马郑州德化步行街粤海店,10,21,2353,2.1,235,112,工作日,5
43336,16,1EZZ1S0551,森马郑州德化步行街粤海店,19,42,4252,2.2,224,101,工作日,5
43336,17,1EZZ1S0551,森马郑州德化步行街粤海店,12,24,2600,2,217,108,工作日,5
43336,18,1EZZ1S0551,森马郑州德化步行街粤海店,16,43,5117,2.7,320,119,工作日,5
43336,19,1EZZ1S0551,森马郑州德化步行街粤海店,24,59,7058,2.5,294,120,工作日,5
43336,20,1EZZ1S0551,森马郑州德化步行街粤海店,14,26,3360,1.9,240,129,工作日,5
43336,21,1EZZ1S0551,森马郑州德化步行街粤海店,22,43,5118,2,233,119,工作日,5
43336,22,1EZZ1S0551,森马郑州德化步行街粤海店,9,27,2938,3,326,109,工作日,5
43337,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,986,3,493,164,周末,6
43337,10,1EZZ1S0551,森马郑州德化步行街粤海店,7,13,1354,1.9,193,104,周末,6
43337,11,1EZZ1S0551,森马郑州德化步行街粤海店,11,28,3135,2.6,285,112,周末,6
43337,12,1EZZ1S0551,森马郑州德化步行街粤海店,13,31,3251,2.4,250,105,周末,6
43337,13,1EZZ1S0551,森马郑州德化步行街粤海店,14,34,3936,2.4,281,116,周末,6
43337,14,1EZZ1S0551,森马郑州德化步行街粤海店,29,71,7173,2.5,247,101,周末,6
43337,15,1EZZ1S0551,森马郑州德化步行街粤海店,31,76,9017,2.5,291,119,周末,6
43337,16,1EZZ1S0551,森马郑州德化步行街粤海店,38,96,9892,2.5,260,103,周末,6
43337,17,1EZZ1S0551,森马郑州德化步行街粤海店,34,74,8615,2.2,253,116,周末,6
43337,18,1EZZ1S0551,森马郑州德化步行街粤海店,33,83,10191,2.5,309,123,周末,6
43337,19,1EZZ1S0551,森马郑州德化步行街粤海店,32,60,7056,1.9,221,118,周末,6
43337,20,1EZZ1S0551,森马郑州德化步行街粤海店,41,84,10022,2.1,244,119,周末,6
43337,21,1EZZ1S0551,森马郑州德化步行街粤海店,21,36,4675,1.7,223,130,周末,6
43337,22,1EZZ1S0551,森马郑州德化步行街粤海店,15,27,4010,1.8,267,149,周末,6
43338,9,1EZZ1S0551,森马郑州德化步行街粤海店,3,5,401,1.7,134,80,周末,7
43338,10,1EZZ1S0551,森马郑州德化步行街粤海店,15,28,3084,1.9,206,110,周末,7
43338,11,1EZZ1S0551,森马郑州德化步行街粤海店,27,59,6384,2.2,236,108,周末,7
43338,12,1EZZ1S0551,森马郑州德化步行街粤海店,30,52,6734,1.7,224,130,周末,7
43338,13,1EZZ1S0551,森马郑州德化步行街粤海店,24,57,6719,2.4,280,118,周末,7
43338,14,1EZZ1S0551,森马郑州德化步行街粤海店,28,57,7195,2,257,126,周末,7
43338,15,1EZZ1S0551,森马郑州德化步行街粤海店,35,77,8971,2.2,256,117,周末,7
43338,16,1EZZ1S0551,森马郑州德化步行街粤海店,34,76,8824,2.2,260,116,周末,7
43338,17,1EZZ1S0551,森马郑州德化步行街粤海店,42,88,9683,2.1,231,110,周末,7
43338,18,1EZZ1S0551,森马郑州德化步行街粤海店,34,79,9572,2.3,282,121,周末,7
43338,19,1EZZ1S0551,森马郑州德化步行街粤海店,36,75,8202,2.1,228,109,周末,7
43338,20,1EZZ1S0551,森马郑州德化步行街粤海店,21,41,4846,2,231,118,周末,7
43338,21,1EZZ1S0551,森马郑州德化步行街粤海店,28,61,7443,2.2,266,122,周末,7
43338,22,1EZZ1S0551,森马郑州德化步行街粤海店,9,16,2089,1.8,232,131,周末,7
43339,10,1EZZ1S0551,森马郑州德化步行街粤海店,8,19,2748,2.4,344,145,工作日,1
43339,11,1EZZ1S0551,森马郑州德化步行街粤海店,13,24,3116,1.9,240,130,工作日,1
43339,12,1EZZ1S0551,森马郑州德化步行街粤海店,10,19,1862,1.9,186,98,工作日,1
43339,13,1EZZ1S0551,森马郑州德化步行街粤海店,14,30,2351,2.1,168,78,工作日,1
43339,14,1EZZ1S0551,森马郑州德化步行街粤海店,10,18,2297,1.8,230,128,工作日,1
43339,15,1EZZ1S0551,森马郑州德化步行街粤海店,14,23,3704,1.6,265,161,工作日,1
43339,16,1EZZ1S0551,森马郑州德化步行街粤海店,8,19,2071,2.4,259,109,工作日,1
43339,17,1EZZ1S0551,森马郑州德化步行街粤海店,18,41,4421,2.3,246,108,工作日,1
43339,18,1EZZ1S0551,森马郑州德化步行街粤海店,15,30,3381,2,225,113,工作日,1
43339,19,1EZZ1S0551,森马郑州德化步行街粤海店,20,35,3686,1.8,184,105,工作日,1
43339,20,1EZZ1S0551,森马郑州德化步行街粤海店,22,41,4712,1.9,214,115,工作日,1
43339,21,1EZZ1S0551,森马郑州德化步行街粤海店,20,40,3914,2,196,98,工作日,1
43339,22,1EZZ1S0551,森马郑州德化步行街粤海店,4,5,548,1.3,137,110,工作日,1
43340,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,3,217,1.5,109,72,工作日,2
43340,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1043,2.2,209,95,工作日,2
43340,11,1EZZ1S0551,森马郑州德化步行街粤海店,7,19,2364,2.7,338,124,工作日,2
43340,12,1EZZ1S0551,森马郑州德化步行街粤海店,14,33,3962,2.4,283,120,工作日,2
43340,13,1EZZ1S0551,森马郑州德化步行街粤海店,16,33,4075,2.1,255,123,工作日,2
43340,14,1EZZ1S0551,森马郑州德化步行街粤海店,8,15,2435,1.9,304,162,工作日,2
43340,15,1EZZ1S0551,森马郑州德化步行街粤海店,15,30,3594,2,240,120,工作日,2
43340,16,1EZZ1S0551,森马郑州德化步行街粤海店,15,26,3302,1.7,220,127,工作日,2
43340,17,1EZZ1S0551,森马郑州德化步行街粤海店,13,30,3746,2.3,288,125,工作日,2
43340,18,1EZZ1S0551,森马郑州德化步行街粤海店,13,21,1943,1.6,149,93,工作日,2
43340,19,1EZZ1S0551,森马郑州德化步行街粤海店,19,38,4373,2,230,115,工作日,2
43340,20,1EZZ1S0551,森马郑州德化步行街粤海店,16,41,4856,2.6,304,118,工作日,2
