first_category_code,first_category_name,second_category_code,second_category_name,productName,littlecode,sales,mainPic,season,originPrice,preSaleName,littlename,minPrice,sex,styleText,material,categoryCode,productCode,label,size
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY打褶九分裤 415226,415226,13,/hmall/test/u0000000004398/main/first/561/1.jpg,2019年春季,249.0,,EZY打褶九分裤,224.0,女装,['01 乳白色'],聚酯纤维,"['1421456914', '3000213', '3000060', '1419837875', 'ALL', '1266373692', '1385650258']",u0000000004398,active_tags,"['SMA002', 'SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY九分裤 417532,417532,7,/hmall/test/u0000000004336/main/first/561/1.jpg,2019年春季,249.0,,EZY九分裤,199.0,女装,['04 烟灰色'],聚酯纤维,"['1421456914', '3000213', '3000060', '1419837875', 'ALL', '1266373692', '1385650258']",u0000000004336,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY打褶九分裤 415227,415227,213,/hmall/test/u0000000004395/main/first/561/1.jpg,2019年春季,249.0,,EZY打褶九分裤,224.0,女装,['69 藏青色'],聚酯纤维,"['1421456914', '3000213', '3000060', '1419837875', 'ALL', '1266373692', '1385650258']",u0000000004395,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,【特别尺码】女装 EZY九分裤 415224,415224,1,/hmall/test/u0000000005160/main/first/561/1.jpg,2019年春季,249.0,,EZY九分裤,199.0,【特别尺码】女装,['32 深米色'],聚酯纤维,"['3000213', '3000060', 'ALL', '1292499991', '1385650258', '1266373692', '1419837875', '1421456914']",u0000000005160,active_tags,['SMA007']
NVZHUANG,女装分类,1266373692,女装-九分裤,【特别尺码】女装 EZY九分裤 413121,413121,1,/hmall/test/u0000000003966/main/first/561/1.jpg,2019年春季,249.0,,EZY九分裤,199.0,【特别尺码】女装,"['00 白色', '06 铅灰色', '09 黑色', '31 米色', '69 藏青色']",聚酯纤维,"['3000213', '3000060', 'ALL', '1292499991', '1266373692', '1385650258']",u0000000003966,active_tags,['SMA007']
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY九分裤 409062,409062,549,/hmall/test/u0000000004491/main/first/561/1.jpg,2018年秋季,249.0,,EZY九分裤,134.0,女装,"['04 烟灰色', '09 黑色', '69 藏青色']",聚酯纤维,"['1421213597', '1421174376', '3000060', '3000063', 'BENZHOUTEBIETUIJIAN', 'ALL', '1385650258', '1266373692']",u0000000004491,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY棉质九分裤 417637,417637,6,/hmall/test/u0000000004269/main/first/561/1.jpg,2019年春季,249.0,,EZY棉质九分裤,249.0,女装,"['31 米色', '69 藏青色', '56 橄榄色']",棉,"['1421456914', '1419837875', 'ALL', '1266373692', '1385650258']",u0000000004269,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,【特别尺码】【特别尺码】女装 高弹力运动九分裤 413835,413835,0,/hmall/test/u0000000005307/main/first/561/1.jpg,2019年夏季,199.0,,高弹力运动九分裤,199.0,【特别尺码】【特别尺码】女装,"['03 灰色', '08 深灰色', '68 深蓝色']",聚酯纤维,"['ALL', '1292499991', '1267791863', '1334712165', '1266373692', '1421456914']",u0000000005307,new_product,"['SMA007', 'SMA008']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 高弹力运动九分裤 413835,413835,0,/hmall/test/u0000000005303/main/first/561/1.jpg,2019年夏季,199.0,,高弹力运动九分裤,199.0,女装,"['03 灰色', '08 深灰色', '68 深蓝色']",聚酯纤维,"['ALL', '1267791863', '1334712165', '1266373692', '1421456914']",u0000000005303,new_product,"['SMA002', 'SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,【特别尺码】女装 EZY九分裤 417532,417532,0,/hmall/test/u0000000005162/main/first/561/1.jpg,2019年春季,249.0,,EZY九分裤,199.0,【特别尺码】女装,['04 烟灰色'],聚酯纤维,"['3000213', '3000060', 'ALL', '1292499991', '1385650258', '1266373692', '1419837875', '1421456914']",u0000000005162,active_tags,['SMA007']
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY打褶九分裤 409139,409139,231,/hmall/test/u0000000004509/main/first/561/1.jpg,2018年秋季,249.0,,EZY打褶九分裤,99.0,女装,['09 黑色'],聚酯纤维,"['1421213597', '3000060', '3000063', '1266373692', '1292471261', '1385650258', 'ALL']",u0000000004509,active_tags,"['SMA003', 'SMA004', 'SMA005']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY九分裤 415224,415224,2,/hmall/test/u0000000004300/main/first/561/1.jpg,2019年春季,249.0,,EZY九分裤,199.0,女装,['32 深米色'],聚酯纤维,"['1421456914', '3000213', '3000060', '1419837875', 'ALL', '1266373692', '1385650258']",u0000000004300,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY粗花呢九分裤 412664,412664,1360,/hmall/test/u0000000003668/main/first/561/1.jpg,2018年秋季,299.0,,EZY粗花呢九分裤,199.0,女装,['09 黑色'],聚酯纤维,"['1422529752', '4181213018', '4181213019', '1421213596', '1422365039', '1421174376', '1421213597', '3000060', '1266373692', '1385650258', 'ALL']",u0000000003668,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY粗花呢九分裤 412664,412664,1072,/hmall/test/u0000000003656/main/first/561/1.jpg,2018年秋季,299.0,,EZY粗花呢九分裤,99.0,女装,['39 棕黑色'],聚酯纤维,"['1422365039', '1421174376', '1421213597', '3000060', '1266373692', 'ALL']",u0000000003656,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 EZY九分裤 409062,409062,286,/hmall/test/u0000000003702/main/first/561/1.jpg,2018年秋季,249.0,,EZY九分裤,59.0,女装,['19 酒红色'],聚酯纤维,"['1292471261', '1385650258', '1266373692', '1421174376', 'ALL']",u0000000003702,concessional_rate,"['SMA003', 'SMA004', 'SMA006']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 松紧紧身七分裤 404616,404616,1547,/hmall/test/u0000000003263/main/first/561/1.jpg,2018年夏季,199.0,,松紧紧身七分裤,79.0,女装,"['00 白色', '04 烟灰色', '09 黑色']",棉,"['1421213597', '3000061', '3000063', '1266373692', '128557729', 'ALL']",u0000000003263,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 九分裤 404660,404660,846,/hmall/test/u0000000003248/main/first/561/1.jpg,2018年春季,249.0,,九分裤,99.0,女装,"['09 黑色', '69 藏青色']",聚酯纤维,"['1266373692', 'ALL', '1292471261']",u0000000003248,concessional_rate,"['SMA003', 'SMA004', 'SMA005']"
NVZHUANG,女装分类,1266373692,女装-九分裤,女装 DRY-EX高弹力九分裤 405174,405174,73,/hmall/test/u0000000003243/main/first/561/1.jpg,2018年春季,199.0,,DRY-EX高弹力九分裤,199.0,女装,['03 灰色'],聚酯纤维,"['ALL', '1363556945', '1266373692', '1363556946', '1334712165', '1267791863']",u0000000003243,,"['SMA005', 'SMA006']"
TOP30,TOP30,1386079880,WOMEN,女装 羊毛罗纹针织大衣(长袖) 412150,412150,583,/hmall/test/u0000000004102/main/first/561/1.jpg,2018年冬季,299.0,,羊毛罗纹针织大衣(长袖),199.0,女装,"['35 浅褐色', '53 草绿色', '59 墨绿色', '63 天蓝色', '08 深灰色']",羊毛,"['1386079880', '1397552623', '1421174376', '1421213597', '3000053', 'ALL']",u0000000004102,active_tags,"['SMA003', 'SMA004', 'SMA005']"
TOP30,TOP30,1386079880,WOMEN,女装 高级轻型羽绒茄克 409112,409112,459,/hmall/test/u0000000004911/main/first/561/1.jpg,2018年冬季,499.0,,高级轻型羽绒茄克,299.0,女装,"['19 酒红色', '31 米色', '56 橄榄色', '58 深绿色']",锦纶,"['1386079880', '1421174376', '1421213597', '1422365039', '3000042', 'ALL', '1292471261']",u0000000004911,active_tags,"['SMA002', 'SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA007']"
TOP30,TOP30,1386079880,WOMEN,女装 高级轻型羽绒便携式茄克 409116,409116,3023,/hmall/test/u0000000004651/main/first/561/1.jpg,2018年冬季,399.0,,高级轻型羽绒便携式茄克,249.0,女装,"['01 乳白色', '11 粉红色', '17 枣红色']",锦纶,"['1421213597', '1422365039', '1421174376', '1386079880', '1421098447', '3000042', '4181207006', '4181207007', 'ALL']",u0000000004651,active_tags,"['SMA006', 'SMA005']"
TOP30,TOP30,1386079880,WOMEN,女装 高级轻型羽绒茄克 409112,409112,341,/hmall/test/u0000000004890/main/first/561/1.jpg,2018年冬季,499.0,,高级轻型羽绒茄克,359.0,女装,"['01 乳白色', '03 灰色', '09 黑色', '12 桃红色', '16 红色', '69 藏青色']",锦纶,"['1386079880', '1421174376', '1421213597', '1422365039', '1422529752', '3000042', '4181213006', '4181213007', 'ALL']",u0000000004890,active_tags,"['SMA002', 'SMA003', 'SMA004', 'SMA005', 'SMA006']"
TOP30,TOP30,1386079880,WOMEN,女装 羊毛混纺上衣(长袖) 410004,410004,1913,/hmall/test/u0000000002658/main/first/561/1.jpg,2018年冬季,199.0,,羊毛混纺上衣(长袖),79.0,女装,"['04 烟灰色', '08 深灰色', '19 酒红色', '32 深米色', '69 藏青色']",聚酯纤维,"['1292471261', '1386079880', '1421174376', '3000054', '3000056', '97377401', 'ALL', 'BENZHOUTEBIETUIJIAN']",u0000000002658,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
TOP30,TOP30,1386079880,WOMEN,女装 长绒摇粒绒拉链茄克(长袖) 408699,408699,5587,/hmall/test/u0000000004915/main/first/561/1.jpg,2018年冬季,199.0,,长绒摇粒绒拉链茄克(长袖),129.0,女装,"['01 乳白色', '03 灰色', '09 黑色', '10 水粉色', '12 桃红色', '19 酒红色', '30 浅米色', '62 粉蓝色', '69 藏青色']",聚酯纤维,"['1386079880', '1421174376', '1421213596', '1422365039', '1422529752', '3000043', '3000044', '3000046', '3000209', '4181213001', '4181213003', '4181213010', '4181213011', 'ALL']",u0000000004915,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
TOP30,TOP30,1386079880,WOMEN,女装 无缝羽绒长大衣 409125,409125,3827,/hmall/test/u0000000001531/main/first/561/1.jpg,2018年冬季,1299.0,,无缝羽绒长大衣,899.0,女装,"['07 青灰色', '09 黑色', '35 浅褐色', '69 藏青色']",锦纶,"['ALL', '1422365039', '1421174376', '1039844181', '1151262668', '1386079880', '1421213597', '1421098447', '3000041', '4181207006', '4181207008']",u0000000001531,active_tags,"['SMA003', 'SMA005', 'SMA006', 'SMA004']"
TOP30,TOP30,1386079880,WOMEN,女装 仿羊羔绒压线连帽外套 409106,409106,2480,/hmall/test/u0000000001434/main/first/561/1.jpg,2018年冬季,399.0,,仿羊羔绒压线连帽外套,199.0,女装,"['08 深灰色', '18 暗红色', '32 深米色', '58 深绿色', '69 藏青色']",聚酯纤维,"['1421213597', '1421174376', '1151262668', '1267791863', '1292471261', '1334712165', '1386079880', '1421098447', '3000209', '3000217', '4181207001', '4181207002', '4181207003', 'ALL']",u0000000001434,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
TOP30,TOP30,1386079880,WOMEN,女装 柔软针织摇粒绒高领T恤(长袖) 408755,408755,2573,/hmall/test/u0000000004917/main/first/561/1.jpg,2018年冬季,99.0,,柔软针织摇粒绒高领T恤(长袖),75.0,女装,"['01 乳白色', '03 灰色', '08 深灰色', '09 黑色', '10 水粉色', '31 米色', '58 深绿色']",聚酯纤维,"['1421213597', '1422365039', '1421174376', '1386079880', '1421098447', '3000043', '4181207009', '4181207010', '4181207011', 'ALL']",u0000000004917,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
TOP30,TOP30,1386079880,WOMEN,女装 法兰绒衬衫式连衣裙(长袖) 412645,412645,1011,/hmall/test/u0000000001357/main/first/561/1.jpg,2018年冬季,299.0,,法兰绒衬衫式连衣裙(长袖),109.0,女装,"['01 乳白色', '16 红色', '66 蓝色']",棉,"['1385604102', '1386079880', '1421213597', '3000201', '3000205', '408990854', '97377401', 'ALL', '1292471261']",u0000000001357,active_tags,"['SMA003', 'SMA004', 'SMA005']"
TOP30,TOP30,1386079880,WOMEN,女装 仿羊羔绒拉链连帽运动开衫(长袖) 408752,408752,4966,/hmall/test/u0000000001077/main/first/561/1.jpg,2018年冬季,249.0,,仿羊羔绒拉链连帽运动开衫(长袖),149.0,女装,"['01 乳白色', '06 铅灰色', '08 深灰色', '09 黑色', '12 桃红色', '31 米色', '34 驼色', '66 蓝色', '69 藏青色']",棉,"['1334712165', '1363556944', '1386079880', '1421174376', '1421213597', '1267791863', '1422365039', '1422529752', '3000044', '3000046', '3000217', '4181213003', '4181213004', 'ALL']",u0000000001077,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
TOP30,TOP30,1386079880,WOMEN,女装 法兰绒格子衬衫(长袖) 408909,408909,1980,/hmall/test/u0000000000997/main/first/561/1.jpg,2018年冬季,149.0,,法兰绒格子衬衫(长袖),99.0,女装,"['11 粉红色', '31 米色', '47 土黄色']",棉,"['1385604102', '1386079880', '1421174376', '1421213596', '1421213597', '1422365039', '1422529752', '3000054', '3000056', '4181213002', '97377401', 'ALL', 'W12 O2O']",u0000000000997,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
TOP30,TOP30,1386079880,WOMEN,女装 HEATTECH弹力摇粒绒圆领运动上衣 409211,409211,12897,/hmall/test/u0000000000965/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH弹力摇粒绒圆领运动上衣,69.0,女装,"['51 嫩绿色', '58 深绿色', '62 粉蓝色', '67 海蓝色', '69 藏青色', '76 紫色', '01 乳白色', '08 深灰色', '09 黑色', '12 桃红色', '28 深橙色', '31 米色']",腈纶,"['1267791863', '1299858389', '1386079880', '1403274406', '1421174376', '1149298550', '1421213596', '1422365039', '1422529752', '3000043', '3000044', '3000046', '4181213003', '4181213009', '4181213010', '4181213011', '4181213016', 'ALL']",u0000000000965,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
TOP30,TOP30,1386079882,KIDS & BABY,男童 轻型WARM PADDED连帽外套 409219,409219,722,/hmall/test/u0000000005186/main/first/561/1.jpg,2018年冬季,249.0,,轻型WARM PADDED连帽外套,179.0,男童,"['08 深灰色', '16 红色', '66 蓝色', '69 藏青色']",锦纶,"['1349216065', '1386079882', '1421174378', '1421213597', '1422365041', '1422529753', '3000065', '4181213039', 'ALL']",u0000000005186,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TOP30,TOP30,1386079882,KIDS & BABY,童装/女童 轻型WARM PADDED连帽外套 412989,412989,494,/hmall/test/u0000000003971/main/first/561/1.jpg,2018年冬季,249.0,,轻型WARM PADDED连帽外套,149.0,童装/女童,"['51 嫩绿色', '71 浅蓝紫色']",锦纶,"['1349216065', '1386079882', '1421098448', '1421174378', '1421213597', '1422365041', '1422529753', '3000065', '4181207033', '4181213040', 'ALL']",u0000000003971,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TOP30,TOP30,1386079882,KIDS & BABY,童装/男童 (UT) DPJ 摇粒绒起居套装(长袖) 412034,412034,890,/hmall/test/u0000000003502/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ 摇粒绒起居套装(长袖),99.0,童装/男童,['66 蓝色'],聚酯纤维,"['3000085', '4181207034', '664890232', 'ALL', '1168281802', '1298155771', '1320380815', '1349216066', '1349216068', '1386079882', '1409977252', '1409977253', '1415555955', '1415555956', '1421098448', '1421174378', '1421213597', '1422365041', '3000066', '3000069', '3000076', 'WUXIANDUAN20181112']",u0000000003502,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TOP30,TOP30,1386079882,KIDS & BABY,婴儿/幼儿 HEATTECH紧身裤 400406,400406,6975,/hmall/test/u0000000002396/main/first/561/1.jpg,2017年冬季,59.0,,HEATTECH紧身裤,29.0,婴儿/幼儿,"['08 深灰色', '09 黑色', '67 海蓝色']",聚酯纤维,"['1213489952', '1213489955', '1213489956', '1250930003', '1292471264', '1386079882', '3000034', '3000037', '3000087', 'ALL', 'BENZHOUTEBIETUIJIAN']",u0000000002396,active_tags,"['CMA080', 'CMA090', 'CMA100']"
TOP30,TOP30,1386079882,KIDS & BABY,童装/男童 印花摇粒绒拉链茄克(长袖) 412044,412044,4307,/hmall/test/u0000000001949/main/first/561/1.jpg,2018年冬季,99.0,,印花摇粒绒拉链茄克(长袖),69.0,童装/男童,"['01 乳白色', '69 藏青色']",聚酯纤维,"['1168281801', '1351435895', '1353639589', '1386079882', '1403274408', '1421174378', '1421213597', '1422365041', '1422529753', '3000066', '3000071', '4181213039', 'ALL', '3000068']",u0000000001949,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TOP30,TOP30,1386079882,KIDS & BABY,童装/女童 HEATTECH绒面紧身裤 409934,409934,3802,/hmall/test/u0000000001299/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH绒面紧身裤,59.0,童装/女童,"['08 深灰色', '09 黑色']",粘纤,"['1168281802', '1351435898', '1386079882', '1421174378', '1422365041', '3000067', '3000083', '1052132580', 'ALL']",u0000000001299,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TOP30,TOP30,1386079882,KIDS & BABY,【3个月+】婴儿/新生儿 压线连体装(长袖) 409377,409377,699,/hmall/test/u0000000001103/main/first/561/1.jpg,2018年冬季,99.0,,压线连体装(长袖),59.0,【3个月+】婴儿/新生儿,['01 乳白色'],棉,"['1213489951', '1274465464', '1292471264', '1386079882', '1421174378', '1421213597', '3000038', '3000090', 'ALL']",u0000000001103,active_tags,"['CMB070', 'CMB080']"
TOP30,TOP30,1386079882,KIDS & BABY,女童 轻型WARM PADDED连帽外套 408621,408621,210,/hmall/test/u0000000004906/main/first/561/1.jpg,2018年冬季,249.0,,轻型WARM PADDED连帽外套,149.0,女童,"['14 玛瑙红色', '69 藏青色']",锦纶,"['1349216065', '1386079882', '1421174378', '1421213597', '1422365041', '1422529753', '3000065', '4181213040', 'ALL']",u0000000004906,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TEBIECHIMA,特别尺码,1327445535,婴幼儿BABY,【3个月+】婴儿/新生儿 罗纹连体装(长袖) 414713,414713,4,/hmall/test/u0000000005102/main/first/561/1.jpg,2019年春季,79.0,,罗纹连体装(长袖),79.0,【3个月+】婴儿/新生儿,['02 浅灰色'],棉,"['ALL', 'WUXIANDUAN20181203', '1421456916', '1421322934', '1421322933', '1213489951', '1274465464', '1327445535', '1419837877', '1419860878', '1419860879']",u0000000005102,new_product,"['CMB050', 'CMB060']"
TEBIECHIMA,特别尺码,1327445535,婴幼儿BABY,【3个月+】婴儿/新生儿 (UT) MOOMIN圆领连体装(长袖 414720,414720,0,/hmall/test/u0000000005008/main/first/561/1.jpg,2019年春季,79.0,,(UT) MOOMIN圆领连体装(长袖,79.0,【3个月+】婴儿/新生儿,['02 浅灰色'],棉,"['1274465464', '1213489951', '1298155772', '1327445535', '1419837877', '1419860878', '1419860879', '1420245819', 'ALL', 'WUXIANDUAN20181203']",u0000000005008,new_product,"['CMB050', 'CMB060']"
TEBIECHIMA,特别尺码,1327445535,婴幼儿BABY,【3个月+】婴儿/新生儿 (UT) MOOMIN圆领连体装(长袖) 414721,414721,6,/hmall/test/u0000000005011/main/first/561/1.jpg,2019年春季,79.0,,(UT) MOOMIN圆领连体装(长袖),79.0,【3个月+】婴儿/新生儿,['00 白色'],棉,"['1213489951', '1274465464', '1298155772', '1327445535', '1419837877', '1419860878', '1419860879', '1420245819', 'ALL', 'WUXIANDUAN20181203']",u0000000005011,new_product,"['CMB050', 'CMB060']"
