year	month	day	tianqi_am	max_tm	min_tm	name_ori	pname	name_deal	name
2018	12	8	雨	13	2	安康市	陕西	安康	安康
2018	12	9	多云	13	3	安康市	陕西	安康	安康
2018	12	10	雨	13	4	安康市	陕西	安康	安康
2018	12	11	雨	13	3	安康市	陕西	安康	安康
2018	11	26	多云	8	-5	银川市	宁夏	银川	银川
2018	11	27	晴	7	-4	银川市	宁夏	银川	银川
2018	11	28	多云	9	-1	银川市	宁夏	银川	银川
2018	11	29	晴	10	-4	银川市	宁夏	银川	银川
2018	11	30	晴	8	-3	银川市	宁夏	银川	银川
2018	12	1	多云	14	-1	银川市	宁夏	银川	银川
2018	12	2	多云	12	-2	银川市	宁夏	银川	银川
2018	12	3	多云	4	-5	银川市	宁夏	银川	银川
2018	12	4	多云	0	-7	银川市	宁夏	银川	银川
2018	12	5	阴	0	-10	银川市	宁夏	银川	银川
2018	12	6	晴	0	-9	银川市	宁夏	银川	银川
2018	12	7	多云	4	-5	银川市	宁夏	银川	银川
2018	12	8	晴	6	-4	银川市	宁夏	银川	银川
2018	12	9	多云	6	-4	银川市	宁夏	银川	银川
2018	12	10	多云	4	-5	银川市	宁夏	银川	银川
2018	12	11	多云	4	-6	银川市	宁夏	银川	银川
2018	11	26	浮尘	8	-1	兰州市	甘肃	兰州	兰州
2018	11	27	浮尘	10	-1	兰州市	甘肃	兰州	兰州
2018	11	28	晴	11	0	兰州市	甘肃	兰州	兰州
2018	11	29	多云	12	0	兰州市	甘肃	兰州	兰州
2018	11	30	多云	10	-1	兰州市	甘肃	兰州	兰州
2018	12	1	晴	12	-1	兰州市	甘肃	兰州	兰州
2018	12	2	多云	8	-4	兰州市	甘肃	兰州	兰州
2018	12	3	晴	6	-1	兰州市	甘肃	兰州	兰州
2018	12	4	晴	3	-6	兰州市	甘肃	兰州	兰州
2018	12	5	阴	0	-6	兰州市	甘肃	兰州	兰州
2018	12	6	多云	2	-6	兰州市	甘肃	兰州	兰州
2018	12	7	多云	3	-2	兰州市	甘肃	兰州	兰州
2018	12	8	晴	5	-2	兰州市	甘肃	兰州	兰州
2018	12	9	多云	5	-1	兰州市	甘肃	兰州	兰州
2018	12	10	多云	4	-1	兰州市	甘肃	兰州	兰州
2018	12	11	多云	5	-3	兰州市	甘肃	兰州	兰州
2018	11	26	多云	10	1	庆阳市	甘肃	庆阳	庆阳
2018	11	27	多云	7	1	庆阳市	甘肃	庆阳	庆阳
2018	11	28	多云	9	1	庆阳市	甘肃	庆阳	庆阳
2018	11	29	多云	10	2	庆阳市	甘肃	庆阳	庆阳
2018	11	30	多云	10	2	庆阳市	甘肃	庆阳	庆阳
2018	12	1	阴	6	1	庆阳市	甘肃	庆阳	庆阳
2018	12	2	多云	6	-1	庆阳市	甘肃	庆阳	庆阳
2018	12	3	多云	6	-1	庆阳市	甘肃	庆阳	庆阳
2018	12	4	多云	2	-4	庆阳市	甘肃	庆阳	庆阳
2018	12	5	阴	1	-5	庆阳市	甘肃	庆阳	庆阳
2018	12	6	阴	0	-6	庆阳市	甘肃	庆阳	庆阳
2018	12	7	雨夹雪	3	-2	庆阳市	甘肃	庆阳	庆阳
2018	12	8	晴	5	-2	庆阳市	甘肃	庆阳	庆阳
2018	12	9	多云	6	-1	庆阳市	甘肃	庆阳	庆阳
2018	12	10	多云	4	-2	庆阳市	甘肃	庆阳	庆阳
2018	12	11	多云	4	-2	庆阳市	甘肃	庆阳	庆阳
2018	11	26	霾	12	2	天津市	天津	天津	天津
2018	11	27	晴	10	0	天津市	天津	天津	天津
2018	11	28	多云	11	0	天津市	天津	天津	天津
2018	11	29	晴	10	0	天津市	天津	天津	天津
2018	11	30	多云	11	0	天津市	天津	天津	天津
2018	12	1	晴	11	1	天津市	天津	天津	天津
2018	12	2	晴	12	2	天津市	天津	天津	天津
2018	12	3	阴	12	0	天津市	天津	天津	天津
2018	12	4	阴	4	0	天津市	天津	天津	天津
2018	12	5	雨夹雪	3	-3	天津市	天津	天津	天津
2018	12	6	晴	0	-5	天津市	天津	天津	天津
2018	12	7	晴	4	-1	天津市	天津	天津	天津
2018	12	8	雨夹雪	4	-1	天津市	天津	天津	天津
2018	12	9	阴	3	-2	天津市	天津	天津	天津
2018	12	10	多云	2	-2	天津市	天津	天津	天津
2018	12	11	多云	3	-1	天津市	天津	天津	天津
2018	11	26	多云	4	-10	西宁市	青海	西宁	西宁
2018	11	27	晴	9	-10	西宁市	青海	西宁	西宁
2018	11	28	多云	11	-6	西宁市	青海	西宁	西宁
2018	11	29	多云	9	-7	西宁市	青海	西宁	西宁
2018	11	30	多云	6	-9	西宁市	青海	西宁	西宁
2018	12	1	晴	9	-10	西宁市	青海	西宁	西宁
2018	12	2	多云	10	-9	西宁市	青海	西宁	西宁
2018	12	3	多云	7	-7	西宁市	青海	西宁	西宁
2018	12	4	晴	1	-11	西宁市	青海	西宁	西宁
2018	12	5	阴	-1	-11	西宁市	青海	西宁	西宁
2018	12	6	多云	0	-11	西宁市	青海	西宁	西宁
2018	12	7	阴	1	-10	西宁市	青海	西宁	西宁
2018	12	8	多云	1	-9	西宁市	青海	西宁	西宁
2018	12	9	多云	1	-9	西宁市	青海	西宁	西宁
2018	12	10	多云	0	-9	西宁市	青海	西宁	西宁
2018	12	11	晴	2	-9	西宁市	青海	西宁	西宁
2018	11	26	阴	4	-8	海南藏族自治州	青海	海南藏族自治州	海南
2018	11	27	晴	6	-9	海南藏族自治州	青海	海南藏族自治州	海南
2018	11	28	晴	10	-5	海南藏族自治州	青海	海南藏族自治州	海南
2018	11	29	多云	8	-5	海南藏族自治州	青海	海南藏族自治州	海南
2018	11	30	多云	3	-9	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	1	晴	7	-10	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	2	多云	6	-7	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	3	晴	5	-7	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	4	多云	0	-12	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	5	阴	-1	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	6	多云	-1	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	7	阴	0	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	8	多云	0	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	9	多云	0	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	10	阴	-1	-11	海南藏族自治州	青海	海南藏族自治州	海南
2018	12	11	晴	0	-12	海南藏族自治州	青海	海南藏族自治州	海南
2018	11	26	多云	9	-4	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	11	27	晴	0	-9	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	11	28	晴	-5	-14	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	11	29	晴	-5	-13	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	11	30	多云	-3	-11	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	1	晴	-2	-9	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	2	晴	4	-5	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	3	多云	-2	-12	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	4	多云	-6	-13	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	5	晴	-8	-16	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	6	晴	-12	-17	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	7	多云	-11	-18	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	8	晴	-13	-19	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	9	晴	-13	-19	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	10	晴	-13	-19	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	12	11	晴	-13	-18	哈尔滨市	黑龙江	哈尔滨	哈尔滨
2018	11	26	晴	-2	-15	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	11	27	晴	-1	-12	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	11	28	多云	0	-7	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	11	29	晴	2	-7	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	11	30	晴	5	-11	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	1	晴	-2	-16	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	2	小雪	-11	-18	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	3	小雪	-11	-18	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	4	雪	-6	-13	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	5	雪	-5	-13	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	6	雪	-5	-12	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	7	多云	1	-7	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	8	多云	1	-7	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	9	多云	1	-7	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	10	阴	0	-11	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	12	11	雪	-3	-12	乌鲁木齐市	新疆	乌鲁木齐	乌鲁木齐
2018	11	26	多云	10	-2	喀什地区	新疆	喀什地区	喀什
2018	11	27	晴	8	-2	喀什地区	新疆	喀什地区	喀什
2018	11	28	晴	8	-3	喀什地区	新疆	喀什地区	喀什
2018	11	29	多云	7	-4	喀什地区	新疆	喀什地区	喀什
2018	11	30	晴	8	-4	喀什地区	新疆	喀什地区	喀什
2018	12	1	多云	8	-4	喀什地区	新疆	喀什地区	喀什
2018	12	2	多云	7	-2	喀什地区	新疆	喀什地区	喀什
2018	12	3	晴	7	-2	喀什地区	新疆	喀什地区	喀什
2018	12	4	阴	1	-4	喀什地区	新疆	喀什地区	喀什
2018	12	5	多云	1	-4	喀什地区	新疆	喀什地区	喀什
2018	12	6	阴	2	-4	喀什地区	新疆	喀什地区	喀什
2018	12	7	多云	5	-1	喀什地区	新疆	喀什地区	喀什
2018	12	8	多云	7	0	喀什地区	新疆	喀什地区	喀什
2018	12	9	多云	6	0	喀什地区	新疆	喀什地区	喀什
2018	12	10	阴	3	-1	喀什地区	新疆	喀什地区	喀什
2018	12	11	晴	3	-3	喀什地区	新疆	喀什地区	喀什
2018	11	26	晴	-1	-13	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	11	27	晴	-1	-9	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	11	28	多云	-1	-11	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	11	29	晴	1	-11	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	11	30	晴	-2	-14	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	1	小雪	-4	-13	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	2	多云	-3	-11	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	3	晴	-2	-14	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	4	雪	-6	-11	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	5	雪	-6	-12	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	6	雪	-3	-13	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	7	晴	2	-4	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	8	多云	2	-3	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	9	多云	2	-3	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	10	阴	0	-6	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	12	11	雪	-2	-7	昌吉回族自治州	新疆	昌吉回族自治州	昌吉
2018	11	26	多云	-6	-15	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	11	27	晴	-1	-12	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	11	28	晴	-2	-11	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	11	29	晴	1	-9	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	11	30	多云	2	-5	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	1	中雪	-2	-17	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	2	小雪	-10	-21	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	3	晴	-9	-19	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	4	多云	-14	-20	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	5	多云	-12	-19	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	6	多云	-8	-17	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	7	雪	-3	-9	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	8	雪	-2	-9	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	9	雪	-1	-10	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	10	雪	-1	-15	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	12	11	晴	-7	-16	阿勒泰地区	新疆	阿勒泰地区	阿勒泰
2018	11	26	多云	14	8	成都市	四川	成都	成都
2018	11	27	晴	18	8	成都市	四川	成都	成都
2018	11	28	多云	16	9	成都市	四川	成都	成都
2018	11	29	多云	15	10	成都市	四川	成都	成都
2018	11	30	多云	17	10	成都市	四川	成都	成都
2018	12	1	小雨	16	10	成都市	四川	成都	成都
2018	12	2	阴	16	10	成都市	四川	成都	成都
2018	12	3	多云	15	9	成都市	四川	成都	成都
2018	12	4	多云	15	7	成都市	四川	成都	成都
2018	12	5	雨	12	6	成都市	四川	成都	成都
2018	12	6	阴	10	6	成都市	四川	成都	成都
2018	12	7	雨	11	6	成都市	四川	成都	成都
2018	12	8	雨	12	7	成都市	四川	成都	成都
2018	12	9	雨	13	7	成都市	四川	成都	成都
2018	12	10	雨	13	7	成都市	四川	成都	成都
2018	12	11	雨	13	7	成都市	四川	成都	成都
2018	11	26	小雨	17	11	泸州市	四川	泸州	泸州
2018	11	27	阴	17	10	泸州市	四川	泸州	泸州
2018	11	28	多云	20	12	泸州市	四川	泸州	泸州
2018	11	29	阴	18	12	泸州市	四川	泸州	泸州
2018	11	30	小雨	17	13	泸州市	四川	泸州	泸州
2018	12	1	小雨	18	12	泸州市	四川	泸州	泸州
2018	12	2	小雨	18	12	泸州市	四川	泸州	泸州
2018	12	3	小雨	17	12	泸州市	四川	泸州	泸州
2018	12	4	阴	17	8	泸州市	四川	泸州	泸州
2018	12	5	雨	13	6	泸州市	四川	泸州	泸州
2018	12	6	雨	12	7	泸州市	四川	泸州	泸州
2018	12	7	雨	14	7	泸州市	四川	泸州	泸州
2018	12	8	多云	16	7	泸州市	四川	泸州	泸州
2018	12	9	雨	16	8	泸州市	四川	泸州	泸州
2018	12	10	雨	15	8	泸州市	四川	泸州	泸州
2018	12	11	阴	16	8	泸州市	四川	泸州	泸州
2018	11	26	多云	8	-7	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	11	27	晴	-2	-13	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	11	28	晴	-8	-17	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	11	29	多云	-9	-16	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	11	30	多云	-5	-15	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	1	多云	-2	-13	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	2	多云	0	-11	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	3	多云	-2	-13	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	4	多云	-9	-15	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	5	多云	-11	-18	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	6	晴	-13	-18	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	7	多云	-13	-20	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	8	晴	-15	-20	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	9	晴	-14	-20	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	10	晴	-14	-20	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	12	11	晴	-13	-19	齐齐哈尔市	黑龙江	齐齐哈尔	齐齐哈尔
2018	11	26	晴	15	9	南充市	四川	南充	南充
2018	11	27	阴	15	7	南充市	四川	南充	南充
2018	11	28	多云	17	8	南充市	四川	南充	南充
2018	11	29	晴	16	10	南充市	四川	南充	南充
2018	11	30	小雨	14	11	南充市	四川	南充	南充
2018	12	1	小雨	14	12	南充市	四川	南充	南充
2018	12	2	小雨	16	10	南充市	四川	南充	南充
2018	12	3	多云	14	9	南充市	四川	南充	南充
2018	12	4	阴	15	6	南充市	四川	南充	南充
2018	12	5	雨	14	6	南充市	四川	南充	南充
2018	12	6	阴	10	6	南充市	四川	南充	南充
2018	12	7	雨	13	5	南充市	四川	南充	南充
2018	12	8	晴	15	5	南充市	四川	南充	南充
2018	12	9	多云	15	6	南充市	四川	南充	南充
2018	12	10	雨	15	7	南充市	四川	南充	南充
2018	12	11	阴	15	7	南充市	四川	南充	南充
2018	11	26	晴	17	9	达州市	四川	达州	达州
2018	11	27	小雨	12	8	达州市	四川	达州	达州
2018	11	28	多云	15	8	达州市	四川	达州	达州
2018	11	29	小雨	15	10	达州市	四川	达州	达州
2018	11	30	小雨	15	12	达州市	四川	达州	达州
2018	12	1	小雨	15	12	达州市	四川	达州	达州
2018	12	2	小雨	15	11	达州市	四川	达州	达州
2018	12	3	小雨	14	11	达州市	四川	达州	达州
2018	12	4	雨	14	7	达州市	四川	达州	达州
2018	12	5	雨	14	6	达州市	四川	达州	达州
2018	12	6	雨	10	6	达州市	四川	达州	达州
2018	12	7	雨	12	6	达州市	四川	达州	达州
2018	12	8	雨	14	6	达州市	四川	达州	达州
2018	12	9	阴	15	7	达州市	四川	达州	达州
2018	12	10	雨	13	8	达州市	四川	达州	达州
2018	12	11	阴	15	8	达州市	四川	达州	达州
2018	11	26	晴	16	8	巴中市	四川	巴中	巴中
2018	11	27	多云	14	8	巴中市	四川	巴中	巴中
2018	11	28	阴	16	8	巴中市	四川	巴中	巴中
2018	11	29	多云	16	10	巴中市	四川	巴中	巴中
2018	11	30	小雨	15	11	巴中市	四川	巴中	巴中
2018	12	1	小雨	14	11	巴中市	四川	巴中	巴中
2018	12	2	小雨	15	10	巴中市	四川	巴中	巴中
2018	12	3	多云	14	10	巴中市	四川	巴中	巴中
2018	12	4	雨	14	5	巴中市	四川	巴中	巴中
2018	12	5	雨	14	5	巴中市	四川	巴中	巴中
2018	12	6	雨	9	5	巴中市	四川	巴中	巴中
2018	12	7	雨	12	6	巴中市	四川	巴中	巴中
2018	12	8	多云	15	6	巴中市	四川	巴中	巴中
2018	12	9	多云	15	6	巴中市	四川	巴中	巴中
2018	12	10	雨	14	7	巴中市	四川	巴中	巴中
2018	12	11	雨	14	7	巴中市	四川	巴中	巴中
2018	11	26	晴	22	7	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	11	27	晴	21	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	11	28	晴	23	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	11	29	晴	22	6	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	11	30	晴	20	7	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	1	晴	20	5	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	2	晴	20	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	3	晴	19	9	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	4	晴	18	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	5	晴	18	5	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	6	阴	18	5	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	7	多云	19	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	8	晴	19	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	9	多云	19	4	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	10	晴	17	3	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	12	11	晴	18	3	凉山彝族自治州	四川	凉山彝族自治州	凉山
2018	11	26	晴	19	4	昆明市	云南	昆明	昆明
2018	11	27	晴	20	4	昆明市	云南	昆明	昆明
2018	11	28	晴	19	4	昆明市	云南	昆明	昆明
2018	11	29	晴	20	5	昆明市	云南	昆明	昆明
2018	11	30	晴	21	6	昆明市	云南	昆明	昆明
2018	12	1	多云	18	5	昆明市	云南	昆明	昆明
2018	12	2	晴	19	6	昆明市	云南	昆明	昆明
2018	12	3	晴	19	5	昆明市	云南	昆明	昆明
2018	12	4	阴	18	5	昆明市	云南	昆明	昆明
2018	12	5	晴	18	5	昆明市	云南	昆明	昆明
2018	12	6	阴	18	6	昆明市	云南	昆明	昆明
2018	12	7	多云	18	7	昆明市	云南	昆明	昆明
2018	12	8	多云	18	4	昆明市	云南	昆明	昆明
2018	12	9	多云	19	3	昆明市	云南	昆明	昆明
2018	12	10	多云	18	3	昆明市	云南	昆明	昆明
2018	12	11	晴	19	3	昆明市	云南	昆明	昆明
2018	11	26	晴	20	5	曲靖市	云南	曲靖	曲靖
2018	11	27	多云	19	3	曲靖市	云南	曲靖	曲靖
2018	11	28	晴	21	4	曲靖市	云南	曲靖	曲靖
2018	11	29	晴	21	6	曲靖市	云南	曲靖	曲靖
2018	11	30	多云	20	8	曲靖市	云南	曲靖	曲靖
2018	12	1	多云	16	6	曲靖市	云南	曲靖	曲靖
2018	12	2	阴	20	6	曲靖市	云南	曲靖	曲靖
2018	12	3	晴	19	6	曲靖市	云南	曲靖	曲靖
2018	12	4	阴	18	4	曲靖市	云南	曲靖	曲靖
2018	12	5	多云	18	5	曲靖市	云南	曲靖	曲靖
2018	12	6	阴	17	6	曲靖市	云南	曲靖	曲靖
2018	12	7	多云	19	7	曲靖市	云南	曲靖	曲靖
2018	12	8	阴	18	4	曲靖市	云南	曲靖	曲靖
2018	12	9	多云	19	4	曲靖市	云南	曲靖	曲靖
2018	12	10	多云	19	3	曲靖市	云南	曲靖	曲靖
2018	12	11	晴	19	2	曲靖市	云南	曲靖	曲靖
2018	11	26	晴	20	9	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	11	27	多云	18	10	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	11	28	多云	18	10	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	11	29	多云	19	10	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	11	30	多云	18	11	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	1	小雨	16	12	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	2	小雨	17	12	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	3	小雨	20	13	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	4	雨	13	7	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	5	雨	13	5	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	6	雨	9	5	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	7	雨	10	6	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	8	雨	11	6	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	9	雨	12	6	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	10	雨	13	6	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	12	11	雨	11	5	湘西土家族苗族自治州	湖南	湘西土家族苗族自治州	湘西
2018	11	26	多云	19	6	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	11	27	晴	20	6	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	11	28	晴	20	7	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	11	29	多云	20	8	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	11	30	多云	18	11	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	1	多云	18	11	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	2	阴	16	12	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	3	多云	20	12	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	4	阴	21	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	5	多云	20	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	6	阴	16	10	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	7	雨	20	11	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	8	雨	22	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	9	雨	21	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	10	阴	22	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	12	11	晴	22	9	黔西南布依族苗族自治州	贵州	黔西南布依族苗族自治州	黔西南
2018	11	26	晴	6	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	11	27	多云	5	-6	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	11	28	多云	5	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	11	29	晴	7	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	11	30	晴	9	-2	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	1	多云	5	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	2	多云	-1	-9	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	3	晴	2	-10	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	4	阴	1	-6	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	5	阴	1	-6	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	6	雨夹雪	1	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	7	多云	2	-4	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	8	多云	2	-4	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	9	多云	3	-5	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	10	雪	1	-8	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	12	11	雪	-1	-7	伊犁哈萨克自治州	新疆	伊犁哈萨克自治州	伊犁
2018	11	26	晴	22	6	保山市	云南	保山	保山
2018	11	27	晴	22	5	保山市	云南	保山	保山
2018	11	28	晴	23	7	保山市	云南	保山	保山
2018	11	29	晴	23	6	保山市	云南	保山	保山
